,time,power,device_id_x,location_specific,co2,device_id_y
131,2024-08-01T21:50:00Z,13.621031306684017,ELEUV0202SM1Jb,241 Olsson,433.1666666666667,70886b123039
132,2024-08-01T22:00:00Z,13.621031306684017,ELEUV0202SM1Jb,241 Olsson,428.56666666666666,70886b123039
133,2024-08-01T22:10:00Z,13.330594326059023,ELEUV0202SM1Jb,241 Olsson,429.73333333333335,70886b123039
134,2024-08-01T22:20:00Z,13.623611256480217,ELEUV0202SM1Jb,241 Olsson,427.6,70886b123039
135,2024-08-01T22:30:00Z,13.39710894972086,ELEUV0202SM1Jb,241 Olsson,425.5833333333333,70886b123039
136,2024-08-01T22:40:00Z,13.400109391659498,ELEUV0202SM1Jb,241 Olsson,426.6271186440678,70886b123039
137,2024-08-01T22:50:00Z,13.904502242803574,ELEUV0202SM1Jb,241 Olsson,428.28333333333336,70886b123039
138,2024-08-01T23:00:00Z,13.540013693273067,ELEUV0202SM1Jb,241 Olsson,428.6,70886b123039
139,2024-08-01T23:10:00Z,13.816637452691793,ELEUV0202SM1Jb,241 Olsson,427.33898305084745,70886b123039
140,2024-08-01T23:20:00Z,13.755465392023325,ELEUV0202SM1Jb,241 Olsson,426.31666666666666,70886b123039
141,2024-08-01T23:30:00Z,13.171726372092962,ELEUV0202SM1Jb,241 Olsson,427.93220338983053,70886b123039
142,2024-08-01T23:40:00Z,13.534761313349009,ELEUV0202SM1Jb,241 Olsson,427.8965517241379,70886b123039
143,2024-08-01T23:50:00Z,13.699555237378393,ELEUV0202SM1Jb,241 Olsson,431.85,70886b123039
144,2024-08-02T00:00:00Z,13.493180088698864,ELEUV0202SM1Jb,241 Olsson,435.2,70886b123039
145,2024-08-02T00:10:00Z,13.205513823777437,ELEUV0202SM1Jb,241 Olsson,438.9,70886b123039
146,2024-08-02T00:20:00Z,13.463866151869297,ELEUV0202SM1Jb,241 Olsson,439.0169491525424,70886b123039
147,2024-08-02T00:30:00Z,14.017080701887608,ELEUV0202SM1Jb,241 Olsson,443.15,70886b123039
148,2024-08-02T00:40:00Z,13.272607326507568,ELEUV0202SM1Jb,241 Olsson,445.1333333333333,70886b123039
149,2024-08-02T00:50:00Z,13.557686377316713,ELEUV0202SM1Jb,241 Olsson,447.7,70886b123039
150,2024-08-02T01:00:00Z,13.565529137849808,ELEUV0202SM1Jb,241 Olsson,448.6666666666667,70886b123039
151,2024-08-02T01:10:00Z,13.498530412713686,ELEUV0202SM1Jb,241 Olsson,451.7457627118644,70886b123039
152,2024-08-02T01:20:00Z,13.230445329099894,ELEUV0202SM1Jb,241 Olsson,451.4,70886b123039
153,2024-08-02T01:30:00Z,13.543272111564875,ELEUV0202SM1Jb,241 Olsson,455.8,70886b123039
154,2024-08-02T01:40:00Z,13.32160271704197,ELEUV0202SM1Jb,241 Olsson,458.6,70886b123039
155,2024-08-02T01:50:00Z,13.587238732725382,ELEUV0202SM1Jb,241 Olsson,457.6166666666667,70886b123039
156,2024-08-02T02:00:00Z,13.350377604365349,ELEUV0202SM1Jb,241 Olsson,464.8135593220339,70886b123039
157,2024-08-02T02:10:00Z,13.284652028232813,ELEUV0202SM1Jb,241 Olsson,464.35,70886b123039
158,2024-08-02T02:20:00Z,13.714405335485935,ELEUV0202SM1Jb,241 Olsson,461.6,70886b123039
159,2024-08-02T02:30:00Z,13.3905746974051,ELEUV0202SM1Jb,241 Olsson,462.9166666666667,70886b123039
160,2024-08-02T02:40:00Z,13.344156821923596,ELEUV0202SM1Jb,241 Olsson,469.46666666666664,70886b123039
161,2024-08-02T02:50:00Z,13.344156821923596,ELEUV0202SM1Jb,241 Olsson,470.3898305084746,70886b123039
162,2024-08-02T03:00:00Z,13.344156821923596,ELEUV0202SM1Jb,241 Olsson,471.01666666666665,70886b123039
163,2024-08-02T03:10:00Z,13.6840067182978,ELEUV0202SM1Jb,241 Olsson,475.91525423728814,70886b123039
164,2024-08-02T03:20:00Z,13.465630728751421,ELEUV0202SM1Jb,241 Olsson,477.135593220339,70886b123039
165,2024-08-02T03:30:00Z,13.292577769607306,ELEUV0202SM1Jb,241 Olsson,478.23333333333335,70886b123039
166,2024-08-02T03:40:00Z,13.402142003178596,ELEUV0202SM1Jb,241 Olsson,478.7457627118644,70886b123039
167,2024-08-02T03:50:00Z,13.257380342110991,ELEUV0202SM1Jb,241 Olsson,479.68333333333334,70886b123039
168,2024-08-02T04:00:00Z,13.30033103004098,ELEUV0202SM1Jb,241 Olsson,480.864406779661,70886b123039
169,2024-08-02T04:10:00Z,13.669017981737852,ELEUV0202SM1Jb,241 Olsson,485.67241379310343,70886b123039
170,2024-08-02T04:20:00Z,13.415998592972755,ELEUV0202SM1Jb,241 Olsson,484.05,70886b123039
171,2024-08-02T04:30:00Z,13.268506154417992,ELEUV0202SM1Jb,241 Olsson,481.23333333333335,70886b123039
172,2024-08-02T04:40:00Z,13.594286516308784,ELEUV0202SM1Jb,241 Olsson,481.9830508474576,70886b123039
173,2024-08-02T04:50:00Z,13.594286516308784,ELEUV0202SM1Jb,241 Olsson,484.2241379310345,70886b123039
174,2024-08-02T05:00:00Z,13.594286516308784,ELEUV0202SM1Jb,241 Olsson,483.73214285714283,70886b123039
175,2024-08-02T05:10:00Z,13.39238416403532,ELEUV0202SM1Jb,241 Olsson,487.6,70886b123039
176,2024-08-02T05:20:00Z,13.248591776937246,ELEUV0202SM1Jb,241 Olsson,489.25,70886b123039
177,2024-08-02T05:30:00Z,13.430164381861687,ELEUV0202SM1Jb,241 Olsson,491.864406779661,70886b123039
178,2024-08-02T05:40:00Z,13.212689198553562,ELEUV0202SM1Jb,241 Olsson,493.1333333333333,70886b123039
179,2024-08-02T05:50:00Z,13.541802298277617,ELEUV0202SM1Jb,241 Olsson,493.6166666666667,70886b123039
180,2024-08-02T06:00:00Z,13.61409006640315,ELEUV0202SM1Jb,241 Olsson,495.6666666666667,70886b123039
181,2024-08-02T06:10:00Z,13.25554708018899,ELEUV0202SM1Jb,241 Olsson,497.6,70886b123039
182,2024-08-02T06:20:00Z,13.674030359834433,ELEUV0202SM1Jb,241 Olsson,497.5,70886b123039
183,2024-08-02T06:30:00Z,13.592213671654463,ELEUV0202SM1Jb,241 Olsson,498.8333333333333,70886b123039
184,2024-08-02T06:40:00Z,13.64479772746563,ELEUV0202SM1Jb,241 Olsson,497.78333333333336,70886b123039
185,2024-08-02T06:50:00Z,13.64479772746563,ELEUV0202SM1Jb,241 Olsson,496.68333333333334,70886b123039
186,2024-08-02T07:00:00Z,13.84725421667099,ELEUV0202SM1Jb,241 Olsson,498.68333333333334,70886b123039
187,2024-08-02T07:10:00Z,13.67935782764107,ELEUV0202SM1Jb,241 Olsson,499.89830508474574,70886b123039
188,2024-08-02T07:20:00Z,13.556476682424545,ELEUV0202SM1Jb,241 Olsson,502.03333333333336,70886b123039
189,2024-08-02T07:30:00Z,13.44551993533969,ELEUV0202SM1Jb,241 Olsson,501.5833333333333,70886b123039
190,2024-08-02T07:40:00Z,13.71508226212528,ELEUV0202SM1Jb,241 Olsson,500.68333333333334,70886b123039
191,2024-08-02T07:50:00Z,13.089982327073812,ELEUV0202SM1Jb,241 Olsson,498.3833333333333,70886b123039
192,2024-08-02T08:00:00Z,13.666870165616274,ELEUV0202SM1Jb,241 Olsson,496.44827586206895,70886b123039
193,2024-08-02T08:10:00Z,13.616349548101425,ELEUV0202SM1Jb,241 Olsson,496.43333333333334,70886b123039
194,2024-08-02T08:20:00Z,13.407712429761887,ELEUV0202SM1Jb,241 Olsson,497.45,70886b123039
195,2024-08-02T08:30:00Z,13.671639654785395,ELEUV0202SM1Jb,241 Olsson,494.95,70886b123039
196,2024-08-02T08:40:00Z,13.60046211630106,ELEUV0202SM1Jb,241 Olsson,498.01666666666665,70886b123039
197,2024-08-02T08:50:00Z,13.60046211630106,ELEUV0202SM1Jb,241 Olsson,497.2758620689655,70886b123039
198,2024-08-02T09:00:00Z,13.60046211630106,ELEUV0202SM1Jb,241 Olsson,497.31666666666666,70886b123039
199,2024-08-02T09:10:00Z,13.304366264492273,ELEUV0202SM1Jb,241 Olsson,492.85,70886b123039
200,2024-08-02T09:20:00Z,13.693348504602909,ELEUV0202SM1Jb,241 Olsson,490.4,70886b123039
201,2024-08-02T09:30:00Z,13.23552243411541,ELEUV0202SM1Jb,241 Olsson,488.28333333333336,70886b123039
202,2024-08-02T09:40:00Z,13.580614980310202,ELEUV0202SM1Jb,241 Olsson,492.3103448275862,70886b123039
203,2024-08-02T09:50:00Z,13.63658020272851,ELEUV0202SM1Jb,241 Olsson,497.06666666666666,70886b123039
204,2024-08-02T10:00:00Z,13.63658020272851,ELEUV0202SM1Jb,241 Olsson,496.0833333333333,70886b123039
205,2024-08-02T10:10:00Z,13.670844491571188,ELEUV0202SM1Jb,241 Olsson,502.95,70886b123039
206,2024-08-02T10:20:00Z,13.333430327475071,ELEUV0202SM1Jb,241 Olsson,507.18333333333334,70886b123039
207,2024-08-02T10:30:00Z,13.17950002849102,ELEUV0202SM1Jb,241 Olsson,513.3103448275862,70886b123039
208,2024-08-02T10:40:00Z,13.500305358320475,ELEUV0202SM1Jb,241 Olsson,515.8,70886b123039
209,2024-08-02T10:50:00Z,13.500305358320475,ELEUV0202SM1Jb,241 Olsson,515.7,70886b123039
210,2024-08-02T11:00:00Z,13.500305358320475,ELEUV0202SM1Jb,241 Olsson,507.35,70886b123039
211,2024-08-02T11:10:00Z,13.748434682687124,ELEUV0202SM1Jb,241 Olsson,500.03333333333336,70886b123039
212,2024-08-02T11:20:00Z,13.773164246231318,ELEUV0202SM1Jb,241 Olsson,499.35593220338984,70886b123039
213,2024-08-02T11:30:00Z,14.14680015295744,ELEUV0202SM1Jb,241 Olsson,500.21666666666664,70886b123039
214,2024-08-02T11:40:00Z,14.053737951649559,ELEUV0202SM1Jb,241 Olsson,495.78333333333336,70886b123039
215,2024-08-02T11:50:00Z,14.144953340291977,ELEUV0202SM1Jb,241 Olsson,503.53333333333336,70886b123039
216,2024-08-02T12:00:00Z,14.409700408577919,ELEUV0202SM1Jb,241 Olsson,500.96666666666664,70886b123039
217,2024-08-02T12:10:00Z,13.879472948610783,ELEUV0202SM1Jb,241 Olsson,499.0,70886b123039
218,2024-08-02T12:20:00Z,14.197580236941576,ELEUV0202SM1Jb,241 Olsson,489.93333333333334,70886b123039
219,2024-08-02T12:30:00Z,14.157150313258171,ELEUV0202SM1Jb,241 Olsson,488.9166666666667,70886b123039
220,2024-08-02T12:40:00Z,14.196864515542984,ELEUV0202SM1Jb,241 Olsson,491.96666666666664,70886b123039
221,2024-08-02T12:50:00Z,14.21437319368124,ELEUV0202SM1Jb,241 Olsson,491.864406779661,70886b123039
222,2024-08-02T13:00:00Z,14.21437319368124,ELEUV0202SM1Jb,241 Olsson,487.28333333333336,70886b123039
